ID,STATE,ROLE,GRADE,SCHOOL_TYPE,EXPERIENCE,TAGS,DEVICES,PARTNERS,FEATURES,SUBJECT
5841,PA,Teacher,Middle,Public,sixTen,Other,Other,No response,No response,Choir
5841,PA,Teacher,Middle,Public,sixTen,Other,Other,No response,No response,Music
5867,CA,Teacher,University,Public,twentyMore,na,1to1,Voicethread Facebook,The ability to add audio tracks,ESL
6049,OH,Tech,Other,na,elevenFifteen,na,na,No response,No response,Math
6049,OH,Tech,Other,na,elevenFifteen,na,na,No response,No response,otherMath
6049,OH,Tech,Other,na,elevenFifteen,na,na,No response,No response,Science
6049,OH,Tech,Other,na,elevenFifteen,na,na,No response,No response,Biology
6094,IN,Teacher,High,Public,sixTen,CommonCore,computerLab,No response,No response,English
6094,IN,Teacher,High,Public,sixTen,CommonCore,computerLab,No response,No response,Reading
6094,IN,Teacher,High,Public,sixTen,CommonCore,computerLab,No response,No response,ESL
6133,NY,Teacher,University,Private,sixteenTwenty,na,1to1,Unsure,It would be great if there was a way to link Google Drive to Socrative and send quiz/poll/test results right there as a Google Spreadsheet.,Other
6140,International,Teacher,High,Public,sixTen,CommonCore,BYOT,No response,1. record the time students took to answer each question 2. option to set time limit for each question or whole quiz,Physics
6140,International,Teacher,High,Public,sixTen,CommonCore,BYOT,No response,1. record the time students took to answer each question 2. option to set time limit for each question or whole quiz,Science
6209,VA,Librarian,University,Public,zeroFive,Other,computerLab,Moodle,Android App Improvement. ,Other
6209,VA,Librarian,University,Public,zeroFive,Other,computerLab,Moodle,Android App Improvement. ,Health
6212,OH,Teacher,University,Public,zeroFive,Other,computerLab,No response,No response,Physics
6212,OH,Teacher,University,Public,zeroFive,Other,computerLab,No response,No response,Science
6219,International,Teacher,High,Private,twentyMore,na,1to1,No response,No response,ForeignLanguage
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Physics
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,ComputerScience
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Math
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,English
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Albebra2
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Geometry
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Science
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Biology
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Chemistry
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Reading
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,Algebra1
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,ESL
6245,International,Teacher,University,na,twentyMore,na,BYOT,No response,No response,PreAlgebra
6267,CA,Teacher,Middle,Public,zeroFive,CommonCore,1to1,No response,More competition-based games. ,Physics
6267,CA,Teacher,Middle,Public,zeroFive,CommonCore,1to1,No response,More competition-based games. ,Science
6267,CA,Teacher,Middle,Public,zeroFive,CommonCore,1to1,No response,More competition-based games. ,Chemistry
6340,International,Tech,Middle,Private,sixteenTwenty,Other,BYOT,No response,No response,ComputerScience
6344,TX,Tech,na,Public,twentyMore,State,1to1,Edmodo,No response,Other
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,Math
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,History
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,otherMath
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,Science
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,otherScience
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,Geography
6414,HI,Teacher,Elementary,Public,sixTen,na,1to1,No response,No response,Reading
6507,International,Teacher,High,Public,twentyMore,Other,1to1,No response,No response,Physics
6507,International,Teacher,High,Public,twentyMore,Other,1to1,No response,No response,Science
6507,International,Teacher,High,Public,twentyMore,Other,1to1,No response,No response,Chemistry
6560,CA,Teacher,Middle,Public,sixteenTwenty,CommonCore,1to1,No response,No response,Math
6560,CA,Teacher,Middle,Public,sixteenTwenty,CommonCore,1to1,No response,No response,otherMath
6560,CA,Teacher,Middle,Public,sixteenTwenty,CommonCore,1to1,No response,No response,PreAlgebra
6568,IN,Teacher,Middle,Public,elevenFifteen,CommonCore,1to1,No response,Test banks of questions by standard to pull from.,Math
6568,IN,Teacher,Middle,Public,elevenFifteen,CommonCore,1to1,No response,Test banks of questions by standard to pull from.,otherMath
6568,IN,Teacher,Middle,Public,elevenFifteen,CommonCore,1to1,No response,Test banks of questions by standard to pull from.,Algebra1
6622,TX,Teacher,Other,na,elevenFifteen,na,BYOT,No response,No response,Other
6688,International,Teacher,Elementary,Private,zeroFive,na,1to1,No response,No response,Other
6697,MA,Teacher,High,Public,sixTen,na,computerLab,No response,No response,ForeignLanguage
6697,MA,Teacher,High,Public,sixTen,na,computerLab,No response,No response,Spanish
6733,AL,Teacher,High,Public,sixteenTwenty,Other,BYOT,No response,No response,Other
6793,AL,Teacher,Middle,Public,elevenFifteen,State,computerLab,No response,No response,Other
6829,AL,Teacher,Middle,Public,elevenFifteen,CommonCore,BYOT,I think it is great just the way it is!,"I would love to see another interactive type game like the space race, but it would be nice to have a different format.",English
6829,AL,Teacher,Middle,Public,elevenFifteen,CommonCore,BYOT,I think it is great just the way it is!,"I would love to see another interactive type game like the space race, but it would be nice to have a different format.",Reading
6912,IL,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Math
6912,IL,Teacher,High,Public,elevenFifteen,na,BYOT,No response,No response,Calculus
7047,International,Teacher,University,Public,twentyMore,Bloom,BYOT,No response,No response,Other
7047,International,Teacher,University,Public,twentyMore,Bloom,BYOT,No response,No response,Reading
7047,International,Teacher,University,Public,twentyMore,Bloom,BYOT,No response,No response,ESL
7047,International,Teacher,University,Public,twentyMore,Bloom,BYOT,No response,No response,Drama
7110,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,No response,Math
7110,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,No response,ForeignLanguage
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,ComputerScience
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,Math
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,English
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,Music
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,History
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,Science
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,Reading
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,Art
7254,TX,Other,Elementary,Public,elevenFifteen,State,BYOT,No response,Images is my first request! Yay!,PE
7375,IN,Teacher,High,Public,zeroFive,na,BYOT,No response,No response,Physics
7375,IN,Teacher,High,Public,zeroFive,na,BYOT,No response,No response,Science
7375,IN,Teacher,High,Public,zeroFive,na,BYOT,No response,No response,Chemistry
7413,International,Teacher,University,Public,twentyMore,na,BYOT,No response,No response,English
7413,International,Teacher,University,Public,twentyMore,na,BYOT,No response,No response,ForeignLanguage
7426,TX,Teacher,High,Public,elevenFifteen,na,BYOT,No response,Math Text,Math
7426,TX,Teacher,High,Public,elevenFifteen,na,BYOT,No response,Math Text,Albebra2
7426,TX,Teacher,High,Public,elevenFifteen,na,BYOT,No response,Math Text,PreCalc
7526,International,Teacher,High,Private,elevenFifteen,CommonCore,1to1,You tube content specific channels TWIG ,Video embedded in to quizzes. ,Physics
7526,International,Teacher,High,Private,elevenFifteen,CommonCore,1to1,You tube content specific channels TWIG ,Video embedded in to quizzes. ,Science
7526,International,Teacher,High,Private,elevenFifteen,CommonCore,1to1,You tube content specific channels TWIG ,Video embedded in to quizzes. ,Biology
7526,International,Teacher,High,Private,elevenFifteen,CommonCore,1to1,You tube content specific channels TWIG ,Video embedded in to quizzes. ,Chemistry
7658,OH,Teacher,High,Public,twentyMore,Other,na,No response,No response,ComputerScience
7958,International,Teacher,High,Public,zeroFive,State,computerLab,No response,No response,Geography
7997,PA,Tech,Middle,Public,elevenFifteen,na,1to1,Microsoft,Love it!,Other
8026,IL,Teacher,High,Public,sixteenTwenty,CommonCore,1to1,Not sure...perhaps a company that provides an online gradebook or a student management system company so scores can be transferred directly into that gradebook?,The ability to hyperlink text so students could read other sources on the web and answer questions about them.,Science
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,Math
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,English
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,History
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,otherMath
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,Science
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,otherScience
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,Reading
8046,IN,Teacher,Middle,Public,zeroFive,State,computerLab,"I can't offer advice on that, sorry",still catching up with the new ones,Health
8140,International,Teacher,High,Public,sixteenTwenty,State,BYOT,No response,writing math-lanugage,Math
8165,NC,Other,Middle,Public,twentyMore,na,BYOT,No response,No response,Other
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",Math
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",English
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",Albebra2
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",Geometry
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",History
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",otherMath
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",Geography
8210,International,Teacher,Middle,Public,sixTen,CommonCore,BYOT,Desire to Learn (D2L - Learning Management System similar to Moodle),"Interactive pictures, eg, finding angles, hidden parts to a picture. Nothing too fancy, but simple ways to manipulate a picture.",Reading
